representative_index	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error	result_source
1060	1112233412324344	1122113243342434	6550	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.622		All_Pairings_0727.tsv
1060	1112233412324344	1122113342243434	6596	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	19	34.781		All_Pairings_0727.tsv
1060	1112233412324344	1122113344232434	6611	fallback_evaluated_by_x_component_coloring	0	no		4	5	7.666		All_Pairings_0727.tsv
1060	1112233412324344	1211213243342434	12622	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.956		All_Pairings_0727.tsv
1060	1112233412324344	1211213342243434	12668	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	11.335		All_Pairings_0727.tsv
1060	1112233412324344	1211213344232434	12683	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.669		All_Pairings_0727.tsv
1060	1112233412324344	1211223344132434	12965	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.196		All_Pairings_0727.tsv
1060	1112233412324344	1211314232233444	13984	fallback_evaluated_by_x_component_coloring	0	no		4	5	10.848		All_Pairings_0727.tsv
1060	1112233412324344	1211314232243434	13988	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.328		All_Pairings_0727.tsv
1060	1112233412324344	1231112243243434	20651	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.319		All_Pairings_0727.tsv
1060	1112233412324344	1231112243342434	20656	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.559		All_Pairings_0727.tsv
1060	1112233412324344	1231114232233444	20782	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.591		All_Pairings_0727.tsv
1060	1112233412324344	1231114232243434	20786	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.312		All_Pairings_0727.tsv
1060	1112233412324344	1231212133244434	21975	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.111		All_Pairings_0727.tsv
1060	1112233412324344	1231212143243434	22007	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.334		All_Pairings_0727.tsv
1060	1112233412324344	1231212143342434	22012	fallback_evaluated_by_x_component_coloring	1	yes	WARNING: 3-strand relation used	3	13	8.533		All_Pairings_0727.tsv
1060	1112233412324344	1231213142243434	22204	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.559		All_Pairings_0727.tsv
1060	1112233412324344	1231213144232434	22219	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.493		All_Pairings_0727.tsv
1060	1112233412324344	1231213243142434	22296	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.175		All_Pairings_0727.tsv
1060	1112233412324344	1231213244132434	22305	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.337		All_Pairings_0727.tsv
1060	1112233412324344	1231214132233444	22402	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.570		All_Pairings_0727.tsv
1060	1112233412324344	1231214132243434	22406	fallback_evaluated_by_x_component_coloring	0	no		3	6	11.196		All_Pairings_0727.tsv
1060	1112233412324344	1231214233142434	22464	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.404		All_Pairings_0727.tsv
1060	1112233412324344	1231214342132434	22543	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.053		All_Pairings_0727.tsv
1060	1112233412324344	1231412132233444	23164	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.303		All_Pairings_0727.tsv
1060	1112233412324344	1231412132243434	23168	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.347		All_Pairings_0727.tsv
1060	1112233412324344	1231412233142434	23226	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.513		All_Pairings_0727.tsv
1060	1112233412324344	1231421132233444	23332	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.428		All_Pairings_0727.tsv
1060	1112233412324344	1231423142132434	23543	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.269		All_Pairings_0727.tsv
1061	1112233412324434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	21	41.007		All_Pairings_0727.tsv
1061	1112233412324434	1122113344232344	6610	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.782		All_Pairings_0727.tsv
1061	1112233412324434	1211213344232344	12682	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.209		All_Pairings_0727.tsv
1061	1112233412324434	1231112243342344	20655	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.419		All_Pairings_0727.tsv
1061	1112233412324434	1231212143342344	22011	fallback_evaluated_by_x_component_coloring	1	yes	WARNING: 3-strand relation used	2	8	1.731		All_Pairings_0727.tsv
1061	1112233412324434	1231213144232344	22218	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.861		All_Pairings_0727.tsv
1061	1112233412324434	1231214132243344	22405	fallback_evaluated_by_x_component_coloring	0	no		3	7	10.728		All_Pairings_0727.tsv
1061	1112233412324434	1231214233142344	22463	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.141		All_Pairings_0727.tsv
1061	1112233412324434	1231412132243344	23167	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.847		All_Pairings_0727.tsv
1061	1112233412324434	1231412233142344	23225	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.199		All_Pairings_0727.tsv
1062	1112233412342344	1121223143324434	4292	fallback_evaluated_by_x_component_coloring	0	no		2	7	10.067		All_Pairings_0727.tsv
1062	1112233412342344	1122113243324434	6548	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.809		All_Pairings_0727.tsv
1062	1112233412342344	1211213243324434	12620	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.862		All_Pairings_0727.tsv
1062	1112233412342344	1231112243324434	20654	fallback_evaluated_by_x_component_coloring	0	no		1	7	6.615		All_Pairings_0727.tsv
1062	1112233412342344	1231212143324434	22010	fallback_evaluated_by_x_component_coloring	1	no		1	8	9.103		All_Pairings_0727.tsv
1063	1112233412342434	1122113344223344	6608	fallback_evaluated_by_x_component_coloring	0	no		2	7	10.419		All_Pairings_0727.tsv
1063	1112233412342434	1211213344223344	12680	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.481		All_Pairings_0727.tsv
1063	1112233412342434	1231112243324344	20653	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.667		All_Pairings_0727.tsv
1063	1112233412342434	1231212143324344	22009	fallback_evaluated_by_x_component_coloring	1	no		1	7	7.086		All_Pairings_0727.tsv
1063	1112233412342434	1231213144223344	22216	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.742		All_Pairings_0727.tsv
1064	1112233412344234	1231112243323444	20652	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.348		All_Pairings_0727.tsv
1064	1112233412344234	1231212143323444	22008	fallback_evaluated_by_x_component_coloring	1	no		1	6	3.936		All_Pairings_0727.tsv
1065	1112233412423344	1121223143342434	4294	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	9.243		All_Pairings_0727.tsv
1065	1112233412423344	1121223343142434	4376	fallback_evaluated_by_x_component_coloring	0	no		4	4	10.581		All_Pairings_0727.tsv
1065	1112233412423344	1121223344132434	4385	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.121		All_Pairings_0727.tsv
1065	1112233412423344	1122113243342434	6550	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.708		All_Pairings_0727.tsv
1065	1112233412423344	1122113342243434	6596	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	19	33.225		All_Pairings_0727.tsv
1065	1112233412423344	1122113344232434	6611	fallback_evaluated_by_x_component_coloring	0	no		4	5	7.753		All_Pairings_0727.tsv
1065	1112233412423344	1211213233244434	12585	fallback_evaluated_by_x_component_coloring	0	no		3	6	9.524		All_Pairings_0727.tsv
1065	1112233412423344	1211213243342434	12622	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.971		All_Pairings_0727.tsv
1065	1112233412423344	1211213342243434	12668	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	11.239		All_Pairings_0727.tsv
1065	1112233412423344	1211213344232434	12683	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.758		All_Pairings_0727.tsv
1065	1112233412423344	1211223344132434	12965	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.199		All_Pairings_0727.tsv
1065	1112233412423344	1211314232233444	13984	fallback_evaluated_by_x_component_coloring	0	no		4	5	9.658		All_Pairings_0727.tsv
1065	1112233412423344	1211314232243434	13988	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.270		All_Pairings_0727.tsv
1065	1112233412423344	1231112233244434	20619	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.047		All_Pairings_0727.tsv
1065	1112233412423344	1231112243243434	20651	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.252		All_Pairings_0727.tsv
1065	1112233412423344	1231112243342434	20656	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.603		All_Pairings_0727.tsv
1065	1112233412423344	1231114232233444	20782	fallback_evaluated_by_x_component_coloring	0	no		4	6	13.160		All_Pairings_0727.tsv
1065	1112233412423344	1231114232243434	20786	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.228		All_Pairings_0727.tsv
1065	1112233412423344	1231212143243434	22007	fallback_evaluated_by_x_component_coloring	-1	no		1	5	2.333		All_Pairings_0727.tsv
1065	1112233412423344	1231212143342434	22012	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	8.461		All_Pairings_0727.tsv
1065	1112233412423344	1231213142243434	22204	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.548		All_Pairings_0727.tsv
1065	1112233412423344	1231213144232434	22219	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.520		All_Pairings_0727.tsv
1065	1112233412423344	1231213243142434	22296	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.173		All_Pairings_0727.tsv
1065	1112233412423344	1231213244132434	22305	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.345		All_Pairings_0727.tsv
1065	1112233412423344	1231214132233444	22402	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.562		All_Pairings_0727.tsv
1065	1112233412423344	1231214132243434	22406	fallback_evaluated_by_x_component_coloring	0	no		3	6	11.148		All_Pairings_0727.tsv
1065	1112233412423344	1231214233142434	22464	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.482		All_Pairings_0727.tsv
1065	1112233412423344	1231214342132434	22543	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.068		All_Pairings_0727.tsv
1065	1112233412423344	1231412132233444	23164	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.300		All_Pairings_0727.tsv
1065	1112233412423344	1231412132243434	23168	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.375		All_Pairings_0727.tsv
1065	1112233412423344	1231412233142434	23226	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.574		All_Pairings_0727.tsv
1065	1112233412423344	1231421132233444	23332	fallback_evaluated_by_x_component_coloring	0	no		1	5	4.073		All_Pairings_0727.tsv
1065	1112233412423344	1231423142132434	23543	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.233		All_Pairings_0727.tsv
1066	1112233412423434	1122113342243344	6595	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	21	38.663		All_Pairings_0727.tsv
1066	1112233412423434	1211213342243344	12667	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	15	10.361		All_Pairings_0727.tsv
1066	1112233412423434	1211314232243344	13987	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.898		All_Pairings_0727.tsv
1066	1112233412423434	1231112243243344	20650	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.378		All_Pairings_0727.tsv
1066	1112233412423434	1231114232243344	20785	fallback_evaluated_by_x_component_coloring	0	no		2	6	9.597		All_Pairings_0727.tsv
1066	1112233412423434	1231212143243344	22006	fallback_evaluated_by_x_component_coloring	-1	no		1	6	3.066		All_Pairings_0727.tsv
1066	1112233412423434	1231213142243344	22203	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.500		All_Pairings_0727.tsv
1066	1112233412423434	1231214132243344	22405	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.271		All_Pairings_0727.tsv
1066	1112233412423434	1231412132243344	23167	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.765		All_Pairings_0727.tsv
1067	1112233412432344	1121223133244434	4257	fallback_evaluated_by_x_component_coloring	0	no		6	9	51.793		All_Pairings_0727.tsv
1067	1112233412432344	1122113233244434	6513	fallback_evaluated_by_x_component_coloring	0	no		2	8	13.464		All_Pairings_0727.tsv
1067	1112233412432344	1122113243324434	6548	fallback_evaluated_by_x_component_coloring	0	no		3	7	11.514		All_Pairings_0727.tsv
1067	1112233412432344	1122113342234434	6594	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	18	30.710		All_Pairings_0727.tsv
1067	1112233412432344	1211213233244434	12585	fallback_evaluated_by_x_component_coloring	0	no		1	8	7.205		All_Pairings_0727.tsv
1067	1112233412432344	1211213243324434	12620	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.043		All_Pairings_0727.tsv
1067	1112233412432344	1211213342234434	12666	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	12	7.249		All_Pairings_0727.tsv
1067	1112233412432344	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.517		All_Pairings_0727.tsv
1067	1112233412432344	1231112233244434	20619	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.154		All_Pairings_0727.tsv
1067	1112233412432344	1231112243234434	20649	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.826		All_Pairings_0727.tsv
1067	1112233412432344	1231112243324434	20654	fallback_evaluated_by_x_component_coloring	0	no		1	7	6.992		All_Pairings_0727.tsv
1067	1112233412432344	1231114232234434	20784	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.270		All_Pairings_0727.tsv
1067	1112233412432344	1231212133244434	21975	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.156		All_Pairings_0727.tsv
1067	1112233412432344	1231212143234434	22005	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.540		All_Pairings_0727.tsv
1067	1112233412432344	1231213142234434	22202	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.220		All_Pairings_0727.tsv
1067	1112233412432344	1231214132234434	22404	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.947		All_Pairings_0727.tsv
1067	1112233412432344	1231412132234434	23166	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.137		All_Pairings_0727.tsv
1068	1112233412432434	1122113344223344	6608	fallback_evaluated_by_x_component_coloring	0	no		3	8	18.821		All_Pairings_0727.tsv
1068	1112233412432434	1211213344223344	12680	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.822		All_Pairings_0727.tsv
1068	1112233412432434	1211314232234344	13985	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.835		All_Pairings_0727.tsv
1068	1112233412432434	1211314232243344	13987	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.906		All_Pairings_0727.tsv
1068	1112233412432434	1231112243234344	20648	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.586		All_Pairings_0727.tsv
1068	1112233412432434	1231112243243344	20650	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.240		All_Pairings_0727.tsv
1068	1112233412432434	1231114232234344	20783	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.422		All_Pairings_0727.tsv
1068	1112233412432434	1231114232243344	20785	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.417		All_Pairings_0727.tsv
1068	1112233412432434	1231212143234344	22004	fallback_evaluated_by_x_component_coloring	-1	no		1	5	1.990		All_Pairings_0727.tsv
1068	1112233412432434	1231212143324344	22009	fallback_evaluated_by_x_component_coloring	0	no		2	8	10.161		All_Pairings_0727.tsv
1068	1112233412432434	1231213144223344	22216	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.035		All_Pairings_0727.tsv
1068	1112233412432434	1231213244123344	22302	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.158		All_Pairings_0727.tsv
1068	1112233412432434	1231214132234344	22403	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.958		All_Pairings_0727.tsv
1068	1112233412432434	1231412132234344	23165	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.132		All_Pairings_0727.tsv
1068	1112233412432434	1231421132234344	23333	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.836		All_Pairings_0727.tsv
1069	1112233412434234	1211314232233444	13984	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.917		All_Pairings_0727.tsv
1069	1112233412434234	1231112243233444	20647	fallback_evaluated_by_x_component_coloring	0	no		1	7	6.021		All_Pairings_0727.tsv
1069	1112233412434234	1231114232233444	20782	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.497		All_Pairings_0727.tsv
1069	1112233412434234	1231212143233444	22003	fallback_evaluated_by_x_component_coloring	-1	no		1	6	2.865		All_Pairings_0727.tsv
1069	1112233412434234	1231214132233444	22402	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.502		All_Pairings_0727.tsv
1069	1112233412434234	1231412132233444	23164	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.212		All_Pairings_0727.tsv
1069	1112233412434234	1231421132233444	23332	fallback_evaluated_by_x_component_coloring	0	no		1	5	4.121		All_Pairings_0727.tsv
1072	1112233414232344	1122113243324434	6548	fallback_evaluated_by_x_component_coloring	0	no		2	8	22.985		All_Pairings_0727.tsv
1072	1112233414232344	1122113342324434	6599	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	17	31.061		All_Pairings_0727.tsv
