w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
4	1111222233344434	1213112432323444	17775	fallback_evaluated_by_x_component_coloring	0	no		3	5	20.248	
36	1111222332443344	1231112243323444	20652	fallback_evaluated_by_x_component_coloring	0	no		5	8	47.673	
92	1111223223443344	1231141232234434	21594	fallback_evaluated_by_x_component_coloring	0	no		4	4	6.068	
157	1111223322344344	1231121234324434	20843	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.060	
24	1111222324333444	1231124321324434	21529	fallback_evaluated_by_x_component_coloring	0	no		4	5	21.121	
92	1111223223443344	1231141232243434	21596	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.202	
16	1111222323343444	1231124321324434	21529	fallback_evaluated_by_x_component_coloring	0	no		4	5	176.016	
157	1111223322344344	1122131434223434	7119	fallback_evaluated_by_x_component_coloring	0	no		4	4	6.126	
302	1111232242333444	1123213442134234	10826	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.759	
379	1111232422333444	1123213144234234	10670	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.698	
69	1111222343233444	1231124323414234	21546	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.258	
92	1111223223443344	1122131344232434	7079	fallback_evaluated_by_x_component_coloring	0	no		4	4	6.125	
96	1111223224334434	1231121342432344	20921	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.592	
157	1111223322344344	1122131423324434	7093	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.040	
272	1111232232434344	1123213414232434	10780	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.632	
257	1111232223433444	1213112432234344	17771	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.615	
957	1112212332433444	1211233234124434	13514	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.234	
44	1111222333424434	1231124323142344	21541	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.928	
92	1111223223443344	1231121243234434	20859	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.597	
257	1111232223433444	1123213442134234	10826	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.640	
157	1111223322344344	1122121334324434	6709	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	12	17	75.602	
495	1112122332433444	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.557	
92	1111223223443344	1231121243243434	20861	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.211	
39	1111222333243444	1123213144223344	10666	fallback_evaluated_by_x_component_coloring	0	no		5	8	66.306	
157	1111223322344344	1231121434223434	20967	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	10	1.306	
11	1111222234334344	1231124321342434	21531	fallback_evaluated_by_x_component_coloring	-1	no		3	5	12.252	
13	1111222234343344	1123213442312434	10828	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.789	
19	1111222323433444	1213114232234434	17814	fallback_evaluated_by_x_component_coloring	0	no		1	7	12.265	
45	1111222333442344	1213114232234434	17814	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.697	
92	1111223223443344	1234121233124434	23854	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.194	
157	1111223322344344	1213121224334434	17844	fallback_evaluated_by_x_component_coloring	0	no		5	7	48.535	
1010	1112213223343444	1211233231424434	13508	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.551	
6	1111222233434344	1211123323244434	12179	fallback_evaluated_by_x_component_coloring	0	no		8	8	125.286	
52	1111222334243434	1231124132324344	21430	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.872	
64	1111222342333444	1231124312234344	21502	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.158	
72	1111222343243344	1231124323412434	21545	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.195	
92	1111223223443344	1231121344232434	20927	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.643	
157	1111223322344344	1213122124334434	18012	fallback_evaluated_by_x_component_coloring	0	no		2	5	7.338	
277	1111232233243444	1213112432324344	17776	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.584	
10	1111222234333444	1213112322344434	17696	fallback_evaluated_by_x_component_coloring	0	no		4	4	26.096	
30	1111222332343444	1123213124434234	10649	fallback_evaluated_by_x_component_coloring	1	no		2	6	20.073	
6	1111222233434344	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	1	no		5	8	82.980	
46	1111222333442434	1231124132234344	21425	fallback_evaluated_by_x_component_coloring	0	no		4	4	6.342	
92	1111223223443344	1213121344232434	17957	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.219	
157	1111223322344344	1231121324423434	20904	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.607	
277	1111232233243444	1123213442314234	10829	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.628	
6	1111222233434344	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	-2	no		5	6	52.122	
92	1111223223443344	1123231244132434	11139	fallback_evaluated_by_x_component_coloring	0	no		5	4	15.036	
157	1111223322344344	1231121324324434	20899	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.295	
7	1111222233434434	1123213414232344	10779	fallback_evaluated_by_x_component_coloring	-1	no		3	5	15.921	
10	1111222234333444	1231112322344434	20666	fallback_evaluated_by_x_component_coloring	0	no		2	3	11.494	
22	1111222323443344	1123213144232434	10669	fallback_evaluated_by_x_component_coloring	0	no		2	7	18.470	
35	1111222332434434	1231124323142344	21541	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.859	
48	1111222334233444	1123213142434234	10665	fallback_evaluated_by_x_component_coloring	0	no		3	5	13.481	
92	1111223223443344	1213121243234434	17889	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	9	1.470	
157	1111223322344344	1123241123324434	11311	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.845	
165	1111223323243444	1231121432324344	20956	fallback_evaluated_by_x_component_coloring	0	no		3	6	18.064	
307	1111232243233444	1123213412434234	10776	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.682	
92	1111223223443344	1213122344132434	18155	fallback_evaluated_by_x_component_coloring	0	no		6	4	30.028	
157	1111223322344344	1213122134324434	18041	fallback_evaluated_by_x_component_coloring	0	no		8	5	58.540	
36	1111222332443344	1213214123323444	19421	fallback_evaluated_by_x_component_coloring	0	no		4	4	9.355	
92	1111223223443344	1231122344132434	21125	fallback_evaluated_by_x_component_coloring	0	no		3	3	2.604	
157	1111223322344344	1122132334412434	7245	fallback_evaluated_by_x_component_coloring	0	no		4	4	14.931	
7	1111222233434434	1231124312233444	21501	fallback_evaluated_by_x_component_coloring	0	no		2	5	6.239	
4	1111222233344434	1213211324432344	18913	fallback_evaluated_by_x_component_coloring	0	no		6	6	60.132	
10	1111222234333444	1231112432234344	20741	fallback_evaluated_by_x_component_coloring	0	no		5	7	54.332	
92	1111223223443344	1123122344132434	9575	fallback_evaluated_by_x_component_coloring	0	no		3	3	3.125	
157	1111223322344344	1213121324324434	17929	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.649	
7	1111222233434434	1231121324432344	20905	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.678	
13	1111222234343344	1213112432324434	17777	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.162	
4	1111222233344434	1123211324432344	10333	fallback_evaluated_by_x_component_coloring	0	no		4	9	70.888	
10	1111222234333444	1231112432234434	20742	fallback_evaluated_by_x_component_coloring	0	no		4	8	49.207	
92	1111223223443344	1122132344132434	7277	fallback_evaluated_by_x_component_coloring	0	no		4	2	3.829	
157	1111223322344344	1122132434312434	7336	fallback_evaluated_by_x_component_coloring	0	no		4	2	4.386	
7	1111222233434434	1231112324432344	20695	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.490	
18	1111222323344434	1213213142432344	19243	fallback_evaluated_by_x_component_coloring	0	no		3	5	6.716	
55	1111222334324434	1231124132342344	21432	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.657	
92	1111223223443344	1212132344132434	15857	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.248	
157	1111223322344344	1213121234324434	17873	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.226	
310	1111232243243344	1123213412432434	10775	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.691	
31	1111222332344344	1234121123323444	23783	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.821	
88	1111223223344434	1231121243432344	20870	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.160	
92	1111223223443344	1231121342243434	20912	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.982	
157	1111223322344344	1212121334324434	15289	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	11	16.165	
6	1111222233434344	1123213442132434	10825	fallback_evaluated_by_x_component_coloring	1	no		3	5	39.760	
55	1111222334324434	1231123142432344	21235	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.584	
62	1111222334432434	1231124132234344	21425	fallback_evaluated_by_x_component_coloring	0	no		3	5	5.890	
92	1111223223443344	1231121342234434	20910	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.109	
157	1111223322344344	1122133424312434	7538	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	6.914	
174	1111223324233444	1231121432324344	20956	fallback_evaluated_by_x_component_coloring	0	no		3	6	15.213	
10	1111222234333444	1213112432234434	17772	fallback_evaluated_by_x_component_coloring	0	no		3	6	28.546	
62	1111222334432434	1231124132324344	21430	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.946	
92	1111223223443344	1123243142123434	11529	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.079	
157	1111223322344344	1231122334412434	21093	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.096	
10	1111222234333444	1231112432324434	20747	fallback_evaluated_by_x_component_coloring	0	no		6	5	44.410	
24	1111222324333444	1231124321344234	21532	fallback_evaluated_by_x_component_coloring	0	no		2	5	8.701	
88	1111223223344434	1231121432324344	20956	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.353	
92	1111223223443344	1122132343142434	7268	fallback_evaluated_by_x_component_coloring	0	no		4	4	14.020	
157	1111223322344344	1123231124423434	11030	fallback_evaluated_by_x_component_coloring	0	no		4	4	5.904	
278	1111232233244344	1123213442312434	10828	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.607	
22	1111222323443344	1213114232234434	17814	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.961	
24	1111222324333444	1213124321344234	18562	fallback_evaluated_by_x_component_coloring	0	no		4	4	19.102	
92	1111223223443344	1123243142132434	11531	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.294	
157	1111223322344344	1213122134423434	18046	fallback_evaluated_by_x_component_coloring	0	no		4	4	10.325	
92	1111223223443344	1213121243243434	17891	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	6	0.285	
157	1111223322344344	1123122434312434	9634	fallback_evaluated_by_x_component_coloring	0	no		3	3	2.271	
53	1111222334323444	1123123241344234	9758	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.228	
92	1111223223443344	1213121342243434	17942	fallback_evaluated_by_x_component_coloring	0	no		4	4	12.998	
59	1111222334423344	1123213142432434	10664	fallback_evaluated_by_x_component_coloring	0	no		4	8	28.959	
157	1111223322344344	1213122334412434	18123	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.963	
88	1111223223344434	1231121342432344	20921	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.711	
92	1111223223443344	1123231243142434	11130	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.618	
157	1111223322344344	1123142324312434	10214	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.072	
310	1111232243243344	1123213414223434	10778	fallback_evaluated_by_x_component_coloring	0	no		3	5	6.367	
7	1111222233434434	1231112423342344	20732	fallback_evaluated_by_x_component_coloring	0	no		4	4	12.017	
9	1111222233443434	1231124323124344	21539	fallback_evaluated_by_x_component_coloring	-1	no		2	4	6.086	
92	1111223223443344	1213122343142434	18146	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.207	
157	1111223322344344	1123243124312434	11520	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.063	
5	1111222233433444	1211123323244434	12179	fallback_evaluated_by_x_component_coloring	0	no		5	8	247.097	
13	1111222234343344	1123213441223434	10818	fallback_evaluated_by_x_component_coloring	-1	no		2	4	7.008	
5	1111222233433444	1211132432234434	12414	fallback_evaluated_by_x_component_coloring	0	no		4	6	146.531	
92	1111223223443344	1231122343142434	21116	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.120	
157	1111223322344344	1123241134223434	11337	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.530	
327	1111232322433444	1123213144234234	10670	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.236	
92	1111223223443344	1123122343142434	9566	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.869	
157	1111223322344344	1234121134223434	23811	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.166	
39	1111222333243444	1123123213444234	9711	fallback_evaluated_by_x_component_coloring	0	no		4	5	29.455	
92	1111223223443344	1234121233142434	23856	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.095	
157	1111223322344344	1123231424312434	11198	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.685	
10	1111222234333444	1231124321344234	21532	fallback_evaluated_by_x_component_coloring	1	no		3	5	20.351	
26	1111222324334434	1231124132342344	21432	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.471	
34	1111222332434344	1123213144232434	10669	fallback_evaluated_by_x_component_coloring	0	no		3	6	16.611	
39	1111222333243444	1123122133444234	9453	fallback_evaluated_by_x_component_coloring	0	no		4	5	19.024	
92	1111223223443344	1123241233142434	11382	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.241	
157	1111223322344344	1234121324312434	23924	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.083	
5	1111222233433444	1123211324434234	10335	fallback_evaluated_by_x_component_coloring	0	no		5	7	190.578	
10	1111222234333444	1213124321344234	18562	fallback_evaluated_by_x_component_coloring	0	no		8	4	60.731	
92	1111223223443344	1213121342234434	17940	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.911	
157	1111223322344344	1123241234312434	11394	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.043	
92	1111223223443344	1234121342132434	23935	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.111	
86	1111223223343444	1231121432324344	20956	fallback_evaluated_by_x_component_coloring	-1	no		3	6	25.603	
157	1111223322344344	1234121234312434	23868	fallback_evaluated_by_x_component_coloring	-1	no		1	1	0.054	
92	1111223223443344	1123241342132434	11461	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.878	
157	1111223322344344	1213122434312434	18214	fallback_evaluated_by_x_component_coloring	0	no		6	4	35.950	
39	1111222333243444	1123212133444234	10431	fallback_evaluated_by_x_component_coloring	0	no		2	5	8.139	
44	1111222333424434	1231124123342344	21416	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.690	
92	1111223223443344	1123142342132434	10225	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.097	
157	1111223322344344	1123241324312434	11450	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.982	
4	1111222233344434	1231112423323444	20729	fallback_evaluated_by_x_component_coloring	0	no		4	8	55.876	
10	1111222234333444	1231112432344234	20750	fallback_evaluated_by_x_component_coloring	0	no		4	2	20.164	
17	1111222323344344	1123213142432434	10664	fallback_evaluated_by_x_component_coloring	-1	no		3	6	27.582	
39	1111222333243444	1123213123444234	10633	fallback_evaluated_by_x_component_coloring	0	no		2	3	5.631	
33	1111222332433444	1231124323124434	21540	fallback_evaluated_by_x_component_coloring	0	no		4	4	17.364	
92	1111223223443344	1231122344123434	21123	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.082	
4	1111222233344434	1231112432323444	20745	fallback_evaluated_by_x_component_coloring	0	no		5	6	44.992	
92	1111223223443344	1123231244123434	11137	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.205	
36	1111222332443344	1231124123323444	21413	fallback_evaluated_by_x_component_coloring	0	no		3	5	9.920	
92	1111223223443344	1123241342123434	11459	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.062	
465	1112122233344344	1121323213442434	5882	fallback_evaluated_by_x_component_coloring	0	no		4	5	30.070	
43	1111222333424344	1123213144232434	10669	fallback_evaluated_by_x_component_coloring	0	no		3	6	18.293	
