w_idx	w_word	x_word	x_index	status	final_pairing_value	active_term_count	discharged_term_count	elapsed_sec	error
173	1111223342233444	1231122434314234	21185	fallback_evaluated_by_x_component_coloring	0	2	3	0.176	
176	1111223342243344	1213142212333444	18685	fallback_evaluated_by_x_component_coloring	0	4	4	2.058	
180	1111223342324434	1213231414232344	19743	fallback_evaluated_by_x_component_coloring	0	2	4	0.820	
184	1111223342423344	1213121423342434	17973	fallback_evaluated_by_x_component_coloring	0	2	4	0.815	
189	1111223344223344	1123122334142434	9540	fallback_evaluated_by_x_component_coloring	0	2	4	0.703	
194	1111223422333444	1122133234144234	7445	fallback_evaluated_by_x_component_coloring	0	4	5	3.976	
195	1111223422334344	1213231142243434	19618	fallback_evaluated_by_x_component_coloring	0	1	6	0.594	
205	1111223423324344	1122133241342434	7459	fallback_evaluated_by_x_component_coloring	0	4	12	5.146	
239	1111232232433444	1123213424123344	10808	fallback_evaluated_by_x_component_coloring	0	2	3	0.485	
241	1111232232434434	1212113324432344	15169	fallback_evaluated_by_x_component_coloring	0	2	7	2.111	
243	1111232233243444	1123213421324434	10789	fallback_evaluated_by_x_component_coloring	0	2	4	1.088	
266	1111232242333444	1234112213234344	23653	fallback_evaluated_by_x_component_coloring	0	2	2	2.584	
274	1111232243243344	1122113432423434	6646	fallback_evaluated_by_x_component_coloring	0	6	10	5.434	
275	1111232243243434	1213214213423344	19469	fallback_evaluated_by_x_component_coloring	0	1	5	0.289	
302	1111232324243344	1123213142324434	10657	fallback_evaluated_by_x_component_coloring	0	2	4	0.853	
334	1111232422333444	1123214324314234	10983	fallback_evaluated_by_x_component_coloring	0	1	5	0.810	
356	1111232432324344	1212113344232434	15191	fallback_evaluated_by_x_component_coloring	0	2	6	1.723	
408	1112122233343444	1231212331424434	22060	fallback_evaluated_by_x_component_coloring	0	1	4	71.684	
409	1112122233344344	1211322413432434	14352	fallback_partial		16	22	207.180	
410	1112122233433444	1231412314223344	23257	fallback_evaluated_by_x_component_coloring	0	2	3	15.053	
411	1112122233434344	1211323214342434	14473	fallback_evaluated_by_x_component_coloring	0	4	5	10.808	
413	1112122233443434	1211323214243344	14467	fallback_evaluated_by_x_component_coloring	0	4	6	3.913	
419	1112122323344344	1231213241324434	22283	fallback_evaluated_by_x_component_coloring	0	4	4	7.473	
426	1112122324343344	1211324231324434	14675	fallback_evaluated_by_x_component_coloring	0	10	25	125.763	
430	1112122332433444	1211324132234344	14627	fallback_evaluated_by_x_component_coloring	0	5	6	14.311	
431	1112122332434344	1231412233142434	23226	fallback_evaluated_by_x_component_coloring	0	2	4	1.009	
435	1112122333442344	1211324213234434	14654	fallback_evaluated_by_x_component_coloring	0	2	7	0.123	
440	1112122334243344	1122314233412434	8409	fallback_evaluated_by_x_component_coloring	0	1	4	0.056	
448	1112122334423344	1231214233142434	22464	fallback_evaluated_by_x_component_coloring	0	2	4	0.848	
451	1112122342333444	1211323214243344	14467	fallback_evaluated_by_x_component_coloring	0	4	5	2.939	
485	1112123233244344	1122311423324434	7861	fallback_evaluated_by_x_component_coloring	0	3	6	2.357	
523	1112123323244344	1211321422334434	14133	fallback_evaluated_by_x_component_coloring	0	2	9	1.407	
538	1112123342233444	1122311423324434	7861	fallback_evaluated_by_x_component_coloring	0	2	7	1.842	
591	1112132232433444	1122331424134234	8688	fallback_evaluated_by_x_component_coloring	0	3	6	0.315	
592	1112132232434344	1122313412243434	8257	fallback_evaluated_by_x_component_coloring	0	3	7	0.328	
594	1112132233243444	1211213324423344	12659	fallback_partial		9	14	48.458	
596	1112132233424344	1211324314232434	14722	fallback_evaluated_by_x_component_coloring	0	2	4	0.821	
597	1112132233424434	1211321434232344	14170	fallback_evaluated_by_x_component_coloring	0	2	8	0.261	
600	1112132234233444	1122311432324434	7877	fallback_evaluated_by_x_component_coloring	0	2	6	1.305	
613	1112132243233444	1122331421324434	8665	fallback_evaluated_by_x_component_coloring	0	1	6	1.209	
614	1112132243234344	1211213432432434	12720	fallback_evaluated_by_x_component_coloring	0	2	4	1.060	
615	1112132243234434	1231211324432344	21883	fallback_evaluated_by_x_component_coloring	0	2	5	1.495	
616	1112132243243344	1122313214324434	8189	fallback_evaluated_by_x_component_coloring	0	10	10	56.191	
621	1112132243432344	1121322314324434	5689	fallback_evaluated_by_x_component_coloring	0	4	6	3.657	
625	1112132322433444	1121324323124434	6162	fallback_evaluated_by_x_component_coloring	0	2	4	1.098	
626	1112132322434344	1231421123233444	23316	fallback_evaluated_by_x_component_coloring	0	2	3	0.257	
628	1112132323243444	1122334121434234	8743	fallback_evaluated_by_x_component_coloring	0	2	7	0.098	
637	1112132324243344	1211223343412434	12959	fallback_evaluated_by_x_component_coloring	0	2	3	0.205	
645	1112132324423344	1121324321342434	6153	fallback_evaluated_by_x_component_coloring	0	2	4	0.762	
665	1112132422333444	1211213342234434	12666	fallback_evaluated_by_x_component_coloring	0	4	11	5.597	
666	1112132422334344	1211223134342434	12853	fallback_evaluated_by_x_component_coloring	0	4	14	6.050	
673	1112132423243344	1231412122333444	23143	fallback_evaluated_by_x_component_coloring	0	4	4	1.945	
692	1112132434223344	1231213241243434	22280	fallback_evaluated_by_x_component_coloring	0	2	3	0.181	
708	1112134232233444	1211321322434434	14081	fallback_evaluated_by_x_component_coloring	0	3	7	4.602	
736	1112212332343444	1211233124324434	13437	fallback_evaluated_by_x_component_coloring	0	2	4	1.240	
743	1112212334243344	1231241132324434	22877	fallback_evaluated_by_x_component_coloring	0	3	4	1.482	
746	1112212334324344	1231243121342434	23047	fallback_evaluated_by_x_component_coloring	-1	1	3	0.008	
1	1111222233334444	1123231213244434		timeout				600.019	TaskTimeoutError: pairing exceeded the per-task time limit
2	1111222233343444	1231121423324434		timeout				600.125	TaskTimeoutError: pairing exceeded the per-task time limit
3	1111222233344344	1112234323412434	2219	fallback_evaluated_by_x_component_coloring	0	2	2	118.298	
4	1111222233344434	1212133412432344	16078	fallback_evaluated_by_x_component_coloring	0	2	4	14.108	
5	1111222233433444	1231112423344234	20734	fallback_evaluated_by_x_component_coloring	0	5	3	310.777	
6	1111222233434344	1213141223243434	18610	fallback_evaluated_by_x_component_coloring	0	2	4	20.845	
7	1111222233434434	1213123414232344	18381	fallback_evaluated_by_x_component_coloring	0	1	3	1.759	
8	1111222233443344	1211132423234434	12398	fallback_partial		16	19	202.410	
10	1111222234333444	1123122331244434	9529	fallback_evaluated_by_x_component_coloring	0	8	4	84.326	
11	1111222234334344	1213213421342434	19371	fallback_evaluated_by_x_component_coloring	0	2	3	3.375	
15	1111222323343444	1234112132324434	23633	fallback_evaluated_by_x_component_coloring	0	2	2	92.937	
16	1111222323344344	1231112232434434	20613	fallback_evaluated_by_x_component_coloring	0	1	4	9.095	
17	1111222323344434	1231122142333444	21020	fallback_evaluated_by_x_component_coloring	0	2	6	3.529	
21	1111222323443344	1122134342132434	7717	fallback_evaluated_by_x_component_coloring	0	4	4	4.109	
23	1111222324333444	1123243141234234	11527	fallback_evaluated_by_x_component_coloring	0	1	2	5.193	
24	1111222324334344	1213243121432434	20082	fallback_evaluated_by_x_component_coloring	0	4	4	5.488	
26	1111222324343344	1213243121432434	20082	fallback_evaluated_by_x_component_coloring	0	4	5	4.049	
27	1111222324343434	1213122143423344	18066	fallback_evaluated_by_x_component_coloring	0	6	16	25.282	
29	1111222332344344	1213123214423434	18304	fallback_evaluated_by_x_component_coloring	0	2	4	3.017	
31	1111222332433444	1213123214423344	18303	fallback_evaluated_by_x_component_coloring	0	4	4	21.172	
32	1111222332434344	1122123334142434	6858	fallback_evaluated_by_x_component_coloring	0	8	5	29.900	
34	1111222332443344	1112223334412434	1383	fallback_evaluated_by_x_component_coloring	0	6	5	13.779	
35	1111222332443434	1212134314223344	16249	fallback_evaluated_by_x_component_coloring	0	2	4	1.270	
36	1111222333243444	1112233244314234	2005	fallback_evaluated_by_x_component_coloring	0	3	4	13.134	
38	1111222333424344	1122133144232434	7393	fallback_evaluated_by_x_component_coloring	0	4	5	5.710	
40	1111222333442344	1122133214234434	7416	fallback_evaluated_by_x_component_coloring	0	4	6	4.836	
43	1111222334233444	1122133231424434	7436	fallback_evaluated_by_x_component_coloring	0	4	5	5.179	
44	1111222334234344	1234112231432434	23682	fallback_evaluated_by_x_component_coloring	0	1	4	0.197	
46	1111222334243344	1212113342324434	15179	fallback_evaluated_by_x_component_coloring	0	6	10	9.868	
49	1111222334324344	1234121132432434	23808	fallback_evaluated_by_x_component_coloring	0	4	2	1.690	
50	1111222334324434	1213124231342344	18504	fallback_evaluated_by_x_component_coloring	0	8	14	15.456	
54	1111222334423344	1122113243342434	6550	fallback_evaluated_by_x_component_coloring	0	6	6	13.186	
56	1111222334432344	1123234121324434	11243	fallback_evaluated_by_x_component_coloring	0	2	3	0.172	
59	1111222342333444	1122134213344234	7612	fallback_evaluated_by_x_component_coloring	0	4	4	8.043	
67	1111222343243344	1234112213432434	23666	fallback_evaluated_by_x_component_coloring	0	1	4	0.219	
70	1111222343324344	1112234213432434	2138	fallback_evaluated_by_x_component_coloring	0	2	4	0.789	
80	1111223223343444	1213121432423344	17991	fallback_evaluated_by_x_component_coloring	-2	6	10	48.988	
81	1111223223344344	1212132431432434	15898	fallback_evaluated_by_x_component_coloring	0	4	4	5.318	
82	1111223223344434	1213122341423344	18137	fallback_evaluated_by_x_component_coloring	0	2	4	1.085	
86	1111223223443344	1213211344232434	18935	fallback_evaluated_by_x_component_coloring	0	3	5	2.460	
88	1111223224334344	1212133142432434	15968	fallback_evaluated_by_x_component_coloring	0	4	4	5.487	
95	1111223232433444	1231142323124434	21750	fallback_evaluated_by_x_component_coloring	0	4	4	7.380	
96	1111223232434344	1213231442132434	19789	fallback_evaluated_by_x_component_coloring	0	2	4	1.023	
98	1111223232443344	1213243112233444	20047	fallback_evaluated_by_x_component_coloring	0	1	4	0.155	
100	1111223233243444	1123142321434234	10197	fallback_evaluated_by_x_component_coloring	0	1	4	0.463	
101	1111223233244344	1123122314324434	9517	fallback_evaluated_by_x_component_coloring	0	2	6	3.946	
102	1111223233244434	1234121323412344	23914	fallback_evaluated_by_x_component_coloring	-1	1	1	0.837	
104	1111223233424344	1112233423142434	2048	fallback_evaluated_by_x_component_coloring	0	2	4	0.954	
125	1111223242333444	1112232434134234	1856	fallback_evaluated_by_x_component_coloring	0	2	3	1.551	
126	1111223242334344	1234121312243434	23875	fallback_evaluated_by_x_component_coloring	0	2	3	0.588	
130	1111223243233444	1212131322434434	15611	fallback_evaluated_by_x_component_coloring	0	8	9	36.734	
133	1111223243243344	1231142312324434	21718	fallback_evaluated_by_x_component_coloring	0	2	3	0.229	
135	1111223243323444	1213211224343344	18823	fallback_evaluated_by_x_component_coloring	0	3	5	2.083	
136	1111223243324344	1213122312443434	18079	fallback_evaluated_by_x_component_coloring	0	4	4	3.664	
145	1111223322343444	1211132344223344	12386	fallback_evaluated_by_x_component_coloring	0	2	4	0.896	
146	1111223322344344	1112233424312434	2060	fallback_evaluated_by_x_component_coloring	0	1	4	0.135	
148	1111223323243444	1231121422334344	20930	fallback_evaluated_by_x_component_coloring	0	2	5	1.081	
149	1111223323244344	1212132133424434	15732	fallback_evaluated_by_x_component_coloring	0	6	11	13.619	
157	1111223324233444	1213142132423344	18675	fallback_evaluated_by_x_component_coloring	0	3	7	0.442	
160	1111223324243344	1231122431323444	21157	fallback_evaluated_by_x_component_coloring	0	4	4	3.791	
163	1111223324324344	1231122143243434	21029	fallback_evaluated_by_x_component_coloring	0	3	5	1.953	
168	1111223324423344	1231142231432434	21690	fallback_evaluated_by_x_component_coloring	0	2	6	1.988	
170	1111223324432344	1213211243234434	18867	fallback_evaluated_by_x_component_coloring	0	2	4	0.844	
171	1111223324432434	1231122143234344	21026	fallback_evaluated_by_x_component_coloring	0	2	5	1.526	
173	1111223342233444	1234121312423344	23882	fallback_evaluated_by_x_component_coloring	0	3	5	0.045	
176	1111223342243344	1231121432323444	20955	fallback_evaluated_by_x_component_coloring	0	4	7	12.389	
180	1111223342324434	1213241312243344	19980	fallback_evaluated_by_x_component_coloring	0	5	7	10.461	
184	1111223342423344	1213121324342434	17931	fallback_evaluated_by_x_component_coloring	0	2	3	0.250	
189	1111223344223344	1123231412243434	11149	fallback_evaluated_by_x_component_coloring	0	4	4	3.309	
194	1111223422333444	1231142134234234	21654	fallback_evaluated_by_x_component_coloring	0	2	2	0.423	
195	1111223422334344	1231142234132434	21705	fallback_evaluated_by_x_component_coloring	0	1	5	0.794	
239	1111232232433444	1123214312243344	10932	fallback_evaluated_by_x_component_coloring	0	2	6	1.932	
243	1111232233243444	1123214323414234	10974	fallback_evaluated_by_x_component_coloring	0	1	4	0.126	
266	1111232242333444	1212112334324434	15037	fallback_evaluated_by_x_component_coloring	0	3	5	5.493	
274	1111232243243344	1122113432432434	6648	fallback_evaluated_by_x_component_coloring	0	2	6	1.896	
302	1111232324243344	1213112242334434	17674	fallback_evaluated_by_x_component_coloring	0	5	14	16.144	
334	1111232422333444	1212113234324434	15107	fallback_evaluated_by_x_component_coloring	0	3	5	2.374	
356	1111232432324344	1213214312243434	19513	fallback_evaluated_by_x_component_coloring	0	2	7	2.801	
408	1112122233343444	1211223413434234	12991	fallback_evaluated_by_x_component_coloring	0	2	2	143.668	
409	1112122233344344	1121322313424434	5678	fallback_evaluated_by_x_component_coloring	0	12	16	208.884	
410	1112122233433444	1231213424314234	22365	fallback_evaluated_by_x_component_coloring	0	1	3	7.458	
411	1112122233434344	1231214213243434	22432	fallback_evaluated_by_x_component_coloring	0	1	4	1.708	
413	1112122233443434	1211323414223344	14551	fallback_evaluated_by_x_component_coloring	0	2	4	1.098	
419	1112122323344344	1231412231423434	23218	fallback_evaluated_by_x_component_coloring	0	1	3	1.227	
426	1112122324343344	1121223133442434	4262	fallback_evaluated_by_x_component_coloring	0	8	21	68.851	
430	1112122332433444	1211323144234234	14444	fallback_evaluated_by_x_component_coloring	0	1	4	0.784	
431	1112122332434344	1122334112243434	8711	fallback_evaluated_by_x_component_coloring	0	1	5	0.325	
435	1112122333442344	1121323243124434	5938	fallback_evaluated_by_x_component_coloring	0	1	5	0.794	
440	1112122334243344	1211324233412434	14691	fallback_evaluated_by_x_component_coloring	0	4	11	5.345	
448	1112122334423344	1122334141232434	8766	fallback_evaluated_by_x_component_coloring	0	2	3	0.170	
451	1112122342333444	1231214324314234	22533	fallback_evaluated_by_x_component_coloring	0	1	5	0.883	
485	1112123233244344	1211322431423434	14366	fallback_evaluated_by_x_component_coloring	0	1	6	1.088	
523	1112123323244344	1122331441223434	8694	fallback_evaluated_by_x_component_coloring	0	1	5	0.714	
538	1112123342233444	1231421321423344	23441	fallback_evaluated_by_x_component_coloring	0	2	4	0.745	
591	1112132232433444	1211323214234434	14466	fallback_evaluated_by_x_component_coloring	0	4	4	3.330	
592	1112132232434344	1231211224343434	21794	fallback_evaluated_by_x_component_coloring	0	2	3	0.204	
594	1112132233243444	1122312431324434	8079	fallback_evaluated_by_x_component_coloring	0	2	5	1.073	
596	1112132233424344	1231213214342434	22249	fallback_evaluated_by_x_component_coloring	0	2	7	0.058	
597	1112132233424434	1211321423342344	14144	fallback_evaluated_by_x_component_coloring	0	1	6	0.917	
613	1112132243233444	1211223413324434	12983	fallback_evaluated_by_x_component_coloring	0	4	4	4.756	
614	1112132243234344	1211322431432434	14368	fallback_evaluated_by_x_component_coloring	0	4	7	4.986	
615	1112132243234434	1211312432432344	13955	fallback_evaluated_by_x_component_coloring	0	1	5	0.211	
616	1112132243243344	1122313421324434	8281	fallback_evaluated_by_x_component_coloring	0	6	9	6.417	
625	1112132322433444	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	2	6	1.678	
626	1112132322434344	1231412132233444	23164	fallback_evaluated_by_x_component_coloring	0	2	4	0.866	
628	1112132323243444	1231213241423344	22287	fallback_evaluated_by_x_component_coloring	0	2	4	0.804	
637	1112132324243344	1231214341223434	22536	fallback_evaluated_by_x_component_coloring	0	2	6	0.034	
645	1112132324423344	1231214321243434	22504	fallback_evaluated_by_x_component_coloring	0	4	4	3.885	
665	1112132422333444	1211213243344234	12623	fallback_evaluated_by_x_component_coloring	0	2	3	0.322	
666	1112132422334344	1211323214243434	14468	fallback_evaluated_by_x_component_coloring	0	2	5	0.966	
